call_id,call_datetime,call_date,call_month,call_hour,agent_id,phone_number,customer_age_group,customer_gender,call_result,product_id,call_duration_min,is_duplicate_call
C03783,2024-04-15 13:07,2024-04-15,2024-04,13,A004,090-4373-6504,40代,女性,コールバック希望,P006,5.0,1
C03784,2024-06-10 18:36,2024-06-10,2024-06,18,A001,070-7229-3421,30代,女性,検討中,P001,10.0,1
C03785,2024-06-24 11:14,2024-06-24,2024-06,11,A013,070-4784-9710,40代,女性,不在,,0.0,0
C03786,2024-10-28 18:52,2024-10-28,2024-10,18,A001,090-1404-6350,60代以上,女性,不在,,1.0,1
C03787,2024-11-22 18:21,2024-11-22,2024-11,18,A002,070-2312-4044,40代,女性,断り,,13.0,0
C03788,2024-10-15 10:50,2024-10-15,2024-10,10,A004,090-8152-2477,60代以上,女性,断り,,13.0,1
C03789,2024-04-12 12:06,2024-04-12,2024-04,12,A005,090-9954-9000,20代,男性,断り,,11.0,0
C03790,2024-10-09 13:25,2024-10-09,2024-10,13,A013,070-4150-2409,40代,男性,成約,P004,25.0,1
C03791,2024-09-23 12:07,2024-09-23,2024-09,12,A007,070-7418-5842,60代以上,男性,検討中,P003,3.0,1
C03792,2024-05-10 17:57,2024-05-10,2024-05,17,A010,070-7214-4762,50代,女性,コールバック希望,P003,11.0,0
C03793,2024-05-27 16:03,2024-05-27,2024-05,16,A014,080-2249-6467,40代,男性,成約,P001,34.0,1
C03794,2024-03-27 10:24,2024-03-27,2024-03,10,A004,090-8682-3182,40代,男性,コールバック希望,P001,12.0,1
C03795,2024-01-09 18:07,2024-01-09,2024-01,18,A012,090-8760-6592,20代,女性,不在,,1.0,0
C03796,2024-10-23 18:24,2024-10-23,2024-10,18,A015,080-6298-5216,40代,不明,不在,,1.0,0
C03797,2024-07-24 11:25,2024-07-24,2024-07,11,A005,080-3616-7642,50代,女性,不在,,0.0,1
C03798,2024-11-05 16:22,2024-11-05,2024-11,16,A012,080-8220-1753,50代,女性,断り,,14.0,1
C03799,2024-03-13 18:16,2024-03-13,2024-03,18,A001,080-3762-1079,20代,男性,不在,,1.0,1
C03800,2024-12-10 13:18,2024-12-10,2024-12,13,A007,080-9250-2654,30代,女性,断り,,15.0,0
C03801,2024-03-14 17:45,2024-03-14,2024-03,17,A013,080-1873-7214,30代,女性,不在,,1.0,0
C03802,2024-04-22 11:18,2024-04-22,2024-04,11,A006,090-5198-5920,40代,不明,断り,,8.0,0
C03803,2024-11-18 16:01,2024-11-18,2024-11,16,A003,080-2627-7018,40代,女性,コールバック希望,P006,12.0,0
C03804,2024-08-05 18:16,2024-08-05,2024-08,18,A006,080-4677-1339,30代,女性,成約,P004,32.0,1
C03805,2024-11-18 11:50,2024-11-18,2024-11,11,A007,070-7655-6952,30代,男性,不在,,0.0,0
C03806,2024-05-15 16:42,2024-05-15,2024-05,16,A002,090-5598-5495,50代,女性,検討中,P001,5.0,0
C03807,2024-05-31 11:03,2024-05-31,2024-05,11,A008,090-6902-1627,30代,女性,不在,,0.0,1
C03808,2024-06-14 18:12,2024-06-14,2024-06,18,A006,080-1202-5781,不明,男性,不在,,0.0,1
C03809,2024-04-05 19:34,2024-04-05,2024-04,19,A007,080-4246-4229,30代,男性,成約,P005,21.0,0
C03810,2024-05-16 16:06,2024-05-16,2024-05,16,A006,090-9719-7739,40代,女性,断り,,10.0,1
C03811,2024-10-10 12:07,2024-10-10,2024-10,12,A005,070-1296-8899,30代,女性,断り,,12.0,0
C03812,2024-10-07 12:37,2024-10-07,2024-10,12,A001,070-3161-6021,60代以上,女性,不明,,13.0,1
C03813,2024-02-01 17:24,2024-02-01,2024-02,17,A003,070-9481-9604,40代,女性,検討中,P003,14.0,1
C03814,2024-08-26 15:22,2024-08-26,2024-08,15,A005,080-1366-4013,50代,女性,断り,,8.0,1
C03815,2024-12-16 11:55,2024-12-16,2024-12,11,A001,090-9306-7291,50代,男性,コールバック希望,P003,6.0,1
C03816,2024-01-08 18:37,2024-01-08,2024-01,18,A008,090-8822-6301,30代,男性,コールバック希望,P005,9.0,1
C03817,2024-11-18 13:53,2024-11-18,2024-11,13,A006,090-8141-3374,不明,男性,成約,P002,26.0,1
C03818,2024-06-19 12:15,2024-06-19,2024-06,12,A011,070-8878-2178,40代,女性,検討中,P006,60.0,1
C03819,2024-10-15 11:48,2024-10-15,2024-10,11,A014,070-4299-5454,50代,男性,コールバック希望,P005,15.0,1
C03820,2024-09-30 18:51,2024-09-30,2024-09,18,A003,080-5384-5333,50代,女性,不在,,0.0,1
C03821,2024-08-09 14:56,2024-08-09,2024-08,14,A001,070-8279-3672,30代,男性,成約,P006,27.0,1
C03822,2024-09-26 13:06,2024-09-26,2024-09,13,A009,080-5732-3298,40代,女性,不在,,1.0,0
C03823,2024-12-18 18:37,2024-12-18,2024-12,18,A012,080-7098-2376,50代,女性,不在,,0.0,1
C03824,2024-09-09 18:37,2024-09-09,2024-09,18,A014,080-3832-8999,40代,女性,断り,,12.0,1
C03825,2024-06-05 13:45,2024-06-05,2024-06,13,A015,090-1404-6350,不明,男性,検討中,P004,12.0,1
C03826,2024-09-18 14:27,2024-09-18,2024-09,14,A004,090-7693-3391,40代,男性,断り,,11.0,0
C03827,2024-12-20 18:20,2024-12-20,2024-12,18,A013,080-7775-6299,不明,女性,不在,,1.0,1
C03828,2024-08-26 16:36,2024-08-26,2024-08,16,A010,090-2838-2011,40代,男性,断り,,14.0,0
C03829,2024-03-26 19:14,2024-03-26,2024-03,19,A004,070-6295-5286,30代,男性,断り,,3.0,1
C03830,2024-07-29 14:20,2024-07-29,2024-07,14,A006,080-2213-8507,60代以上,女性,不在,,0.0,1
C03831,2024-04-29 13:01,2024-04-29,2024-04,13,A011,080-9398-2290,50代,男性,コールバック希望,P004,11.0,0
C03832,2024-09-16 14:51,2024-09-16,2024-09,14,A010,090-4458-4032,40代,女性,不在,,0.0,0
C03833,2024-07-01 17:40,2024-07-01,2024-07,17,A015,080-5380-1866,50代,男性,成約,P001,25.0,1
C03834,2024-05-01 14:15,2024-05-01,2024-05,14,A003,070-3086-4648,50代,女性,断り,,14.0,0
C03835,2024-01-24 11:04,2024-01-24,2024-01,11,A009,090-9334-5576,30代,男性,断り,,7.0,1
C03836,2024-12-11 14:07,2024-12-11,2024-12,14,A006,070-7531-3969,40代,男性,不在,,0.0,1
C03837,2024-05-27 14:59,2024-05-27,2024-05,14,A012,090-2228-9962,30代,女性,コールバック希望,P001,10.0,0
C03838,2024-04-29 17:19,2024-04-29,2024-04,17,A008,090-6269-6597,50代,女性,成約,P003,21.0,0
C03839,2024-04-09 11:06,2024-04-09,2024-04,11,A008,080-6553-4868,40代,不明,不在,,1.0,1
C03840,2024-08-30 16:01,2024-08-30,2024-08,16,A004,080-4367-4112,50代,女性,成約,P006,26.0,1
C03841,2024-04-09 10:19,2024-04-09,2024-04,10,A009,080-9270-7991,40代,男性,断り,,8.0,1
C03842,2024-08-09 10:33,2024-08-09,2024-08,10,A006,090-3067-5505,60代以上,男性,コールバック希望,P006,15.0,1
C03843,2024-11-13 10:42,2024-11-13,2024-11,10,A011,080-6935-6568,50代,男性,成約,P003,22.0,0
C03844,2024-03-28 14:29,2024-03-28,2024-03,14,A009,090-5485-9810,20代,女性,検討中,P006,9.0,1
C03845,2024-08-12 18:05,2024-08-12,2024-08,18,A013,090-1090-2746,20代,男性,検討中,P002,14.0,1
C03846,2024-03-11 17:37,2024-03-11,2024-03,17,A008,070-7064-5081,30代,男性,不在,,0.0,0
C03847,2024-11-25 15:47,2024-11-25,2024-11,15,A001,090-3459-5559,50代,不明,検討中,P005,4.0,0
C03848,2024-07-30 13:11,2024-07-30,2024-07,13,A008,090-9899-8702,40代,女性,不在,,0.0,0
C03849,2024-02-19 12:14,2024-02-19,2024-02,12,A013,080-8300-2435,30代,男性,コールバック希望,P004,13.0,0
C03850,2024-12-23 17:06,2024-12-23,2024-12,17,A013,070-8248-4559,30代,男性,断り,,8.0,0
C03851,2024-12-18 14:15,2024-12-18,2024-12,14,A006,070-7113-7292,30代,女性,成約,P002,12.0,0
C03852,2024-01-29 16:15,2024-01-29,2024-01,16,A007,080-9172-7937,60代以上,女性,断り,,4.0,1
C03853,2024-07-25 10:32,2024-07-25,2024-07,10,A008,080-3087-9322,60代以上,女性,断り,,12.0,1
C03854,2024-12-19 16:33,2024-12-19,2024-12,16,A007,090-9383-6115,30代,男性,断り,,9.0,1
C03855,2024-02-15 14:34,2024-02-15,2024-02,14,A010,090-7347-6273,50代,女性,成約,P005,26.0,1
C03856,2024-11-27 15:57,2024-11-27,2024-11,15,A010,080-2670-3418,60代以上,男性,不在,,0.0,1
C03857,2024-03-20 19:50,2024-03-20,2024-03,19,A015,070-8292-2438,60代以上,男性,成約,P004,30.0,1
C03858,2024-10-21 13:37,2024-10-21,2024-10,13,A007,080-4595-5471,40代,男性,検討中,P004,12.0,1
C03859,2024-04-01 10:10,2024-04-01,2024-04,10,A013,070-5397-6280,不明,男性,不在,,1.0,1
C03860,2024-12-10 18:49,2024-12-10,2024-12,18,A007,090-3322-2134,60代以上,女性,不在,,0.0,1
C03861,2024-01-16 11:36,2024-01-16,2024-01,11,A009,090-1025-2936,60代以上,女性,検討中,P004,3.0,1
C03862,2024-03-18 15:00,2024-03-18,2024-03,15,A014,080-2531-6716,60代以上,男性,検討中,P004,4.0,1
C03863,2024-04-15 17:08,2024-04-15,2024-04,17,A009,090-5802-2404,40代,女性,検討中,P004,7.0,1
C03864,2024-08-19 15:35,2024-08-19,2024-08,15,A004,090-1058-3621,40代,男性,断り,,4.0,1
C03865,2024-08-19 14:26,2024-08-19,2024-08,14,A013,080-3773-6729,30代,女性,成約,P004,34.0,0
C03866,2024-05-02 14:36,2024-05-02,2024-05,14,A012,090-8202-7809,不明,女性,不在,,0.0,0
C03867,2024-12-23 14:35,2024-12-23,2024-12,14,A002,070-7937-9331,不明,男性,検討中,P002,9.0,0
C03868,2024-07-09 14:05,2024-07-09,2024-07,14,A008,080-2391-2565,40代,女性,コールバック希望,P005,7.0,0
C03869,2024-09-03 17:56,2024-09-03,2024-09,17,A008,070-9784-9605,不明,女性,断り,,12.0,1
C03870,2024-04-29 14:34,2024-04-29,2024-04,14,A009,080-6881-5847,30代,女性,コールバック希望,P005,14.0,1
C03871,2024-10-16 18:12,2024-10-16,2024-10,18,A009,090-7290-9281,20代,男性,不在,,1.0,1
C03873,2024-09-02 17:11,2024-09-02,2024-09,17,A002,070-3087-6322,60代以上,男性,不在,,0.0,1
C03874,2024-08-12 17:13,2024-08-12,2024-08,17,A004,090-5718-4149,20代,男性,不在,,1.0,1
C03875,2024-09-09 13:40,2024-09-09,2024-09,13,A004,090-6269-4473,60代以上,女性,検討中,P005,11.0,1
C03876,2024-03-04 10:26,2024-03-04,2024-03,10,A006,080-7542-4185,40代,女性,不在,,0.0,1
C03877,2024-09-10 18:47,2024-09-10,2024-09,18,A014,080-6841-8949,50代,男性,断り,,12.0,1
C03878,2024-11-14 13:10,2024-11-14,2024-11,13,A003,070-3527-7383,40代,男性,不在,,1.0,0
C03879,2024-01-22 11:25,2024-01-22,2024-01,11,A015,070-9935-2424,30代,女性,検討中,P003,8.0,1
C03880,2024-04-18 16:35,2024-04-18,2024-04,16,A007,070-7131-9051,60代以上,女性,成約,P001,31.0,1
C03881,2024-06-24 14:55,2024-06-24,2024-06,14,A013,070-1345-7212,30代,女性,コールバック希望,P003,10.0,1
C03882,2024-10-21 14:49,2024-10-21,2024-10,14,A001,070-8062-6804,不明,女性,成約,P004,22.0,0
C03883,2024-06-24 12:05,2024-06-24,2024-06,12,A011,080-3832-8999,20代,男性,断り,,9.0,1
C03884,2024-12-23 13:38,2024-12-23,2024-12,13,A005,080-9767-1136,20代,男性,断り,,12.0,1
C03885,2024-04-29 17:57,2024-04-29,2024-04,17,A004,070-6409-6143,50代,不明,不在,,1.0,1
C03886,2024-06-19 18:23,2024-06-19,2024-06,18,A008,070-7118-8177,40代,女性,不明,P001,9.0,1
C03887,2024-01-11 13:15,2024-01-11,2024-01,13,A007,070-4874-1852,50代,女性,不在,,0.0,1
C03888,2024-07-23 13:03,2024-07-23,2024-07,13,A010,080-5523-8429,50代,男性,断り,,15.0,0
C03889,2024-06-12 15:02,2024-06-12,2024-06,15,A008,080-1086-2298,20代,女性,検討中,P003,13.0,1
C03890,2024-09-26 14:21,2024-09-26,2024-09,14,A005,080-1202-5781,30代,男性,成約,P006,22.0,1
C03891,2024-01-29 18:10,2024-01-29,2024-01,18,A010,090-3475-3917,50代,女性,不在,,0.0,1
C03892,2024-02-05 16:05,2024-02-05,2024-02,16,A004,080-3598-3862,60代以上,女性,不在,,1.0,0
C03893,2024-08-13 15:38,2024-08-13,2024-08,15,A014,080-5276-6161,30代,女性,成約,P001,25.0,1
C03894,2024-10-14 14:15,2024-10-14,2024-10,14,A013,090-5627-5292,60代以上,女性,成約,P006,16.0,0
C03895,2024-09-26 19:28,2024-09-26,2024-09,19,A014,090-8311-2895,30代,男性,不在,,1.0,1
C03896,2024-04-30 14:29,2024-04-30,2024-04,14,A002,070-5013-7678,60代以上,女性,断り,,9.0,1
C03897,2024-03-06 17:08,2024-03-06,2024-03,17,A012,080-2964-5033,不明,女性,検討中,P005,9.0,0
C03898,2024-08-05 14:21,2024-08-05,2024-08,14,A010,090-2121-4846,50代,男性,不在,,0.0,1
C03899,2024-05-15 16:59,2024-05-15,2024-05,16,A006,090-5670-2374,50代,女性,成約,P006,29.0,1
C03900,2024-10-14 18:33,2024-10-14,2024-10,18,A004,090-8765-7912,40代,女性,成約,P005,24.0,1
C03901,2024-12-11 13:31,2024-12-11,2024-12,13,A004,080-5345-8454,40代,女性,検討中,P005,11.0,0
C03902,2024-09-02 15:14,2024-09-02,2024-09,15,A009,080-3292-2284,60代以上,女性,断り,,4.0,1
C03903,2024-12-20 12:37,2024-12-20,2024-12,12,A009,070-7955-2293,30代,男性,成約,P006,29.0,1
C03904,2024-05-29 13:17,2024-05-29,2024-05,13,A013,090-8708-2098,30代,不明,検討中,P001,10.0,1
C03905,2024-03-18 14:26,2024-03-18,2024-03,14,A006,090-6605-1486,30代,男性,成約,P005,20.0,1
C03906,2024-05-21 18:29,2024-05-21,2024-05,18,A008,080-6603-5864,50代,男性,断り,,4.0,1
C03907,2024-05-09 13:00,2024-05-09,2024-05,13,A015,090-8308-4796,60代以上,男性,検討中,P005,5.0,1
C03908,2024-07-30 15:38,2024-07-30,2024-07,15,A006,080-8513-7852,50代,男性,不在,,0.0,1
C03909,2024-11-27 13:31,2024-11-27,2024-11,13,A011,080-7843-4433,50代,女性,断り,,3.0,1
C03910,2024-02-26 12:41,2024-02-26,2024-02,12,A001,090-8141-3374,50代,男性,不在,,0.0,1
C03911,2024-08-19 18:59,2024-08-19,2024-08,18,A007,080-1267-9480,50代,女性,コールバック希望,P004,14.0,0
C03912,2024-09-02 17:04,2024-09-02,2024-09,17,A002,080-4614-6312,40代,女性,断り,,5.0,0
C03913,2024-02-05 14:14,2024-02-05,2024-02,14,A007,070-6053-1744,30代,男性,不在,,1.0,1
C03914,2024-04-11 12:51,2024-04-11,2024-04,12,A001,090-3174-4705,50代,女性,断り,,7.0,0
C03915,2024-11-08 13:25,2024-11-08,2024-11,13,A001,090-7464-7898,40代,女性,断り,,7.0,1
C03916,2024-06-10 12:19,2024-06-10,2024-06,12,A013,080-2768-5487,60代以上,女性,検討中,P002,7.0,1
C03917,2024-03-08 11:29,2024-03-08,2024-03,11,A002,080-2738-4795,不明,男性,断り,,3.0,1
C03918,2024-04-01 18:39,2024-04-01,2024-04,18,A012,070-4203-8501,30代,男性,検討中,P003,11.0,1
C03919,2024-12-11 15:52,2024-12-11,2024-12,15,A013,080-6685-5725,30代,女性,成約,P002,22.0,1
C03920,2024-09-25 14:26,2024-09-25,2024-09,14,A007,080-7211-3851,不明,男性,断り,,3.0,1
C03921,2024-02-15 17:20,2024-02-15,2024-02,17,A004,070-9751-1388,60代以上,男性,成約,P003,10.0,1
C03922,2024-08-21 13:44,2024-08-21,2024-08,13,A011,080-7430-4658,40代,女性,検討中,P002,10.0,0
C03923,2024-04-01 14:52,2024-04-01,2024-04,14,A011,070-2320-3267,50代,男性,コールバック希望,P005,14.0,1
C03924,2024-06-17 14:53,2024-06-17,2024-06,14,A004,070-3085-4143,20代,不明,不在,,0.0,0
C03925,2024-06-13 14:24,2024-06-13,2024-06,14,A013,070-6203-7737,60代以上,女性,成約,P006,31.0,1
C03926,2024-07-31 13:00,2024-07-31,2024-07,13,A012,070-5951-7689,20代,女性,検討中,P005,7.0,1
C03927,2024-04-02 16:23,2024-04-02,2024-04,16,A011,080-3359-3992,不明,女性,不在,,0.0,1
C03928,2024-07-04 13:47,2024-07-04,2024-07,13,A012,090-9876-3755,20代,女性,成約,P006,23.0,0
C03929,2024-12-11 12:16,2024-12-11,2024-12,12,A008,070-4378-3641,50代,男性,検討中,P001,4.0,1
C03930,2024-11-04 11:19,2024-11-04,2024-11,11,A015,070-5506-5012,60代以上,女性,不在,,1.0,0
C03931,2024-04-02 13:45,2024-04-02,2024-04,13,A014,090-4805-5871,50代,女性,コールバック希望,P004,5.0,1
C03932,2024-12-23 19:05,2024-12-23,2024-12,19,A008,080-1745-6468,50代,女性,不在,,0.0,1
C03933,2024-06-19 18:15,2024-06-19,2024-06,18,A013,070-2887-3333,50代,女性,不在,,1.0,0
C03934,2024-02-15 14:47,2024-02-15,2024-02,14,A010,090-2036-1745,50代,男性,検討中,P003,14.0,1
C03935,2024-06-26 16:20,2024-06-26,2024-06,16,A001,090-5087-5606,50代,男性,不在,,1.0,0
C03936,2024-07-24 16:42,2024-07-24,2024-07,16,A001,070-6946-2397,30代,女性,不在,,1.0,1
C03937,2024-11-25 14:21,2024-11-25,2024-11,14,A004,070-3158-4387,30代,女性,検討中,P001,6.0,0
C03938,2024-04-26 19:38,2024-04-26,2024-04,19,A005,080-8953-4510,50代,男性,不在,,1.0,0
C03939,2024-12-18 13:43,2024-12-18,2024-12,13,A001,070-1645-6061,50代,男性,成約,P005,15.0,1
C03940,2024-07-01 18:03,2024-07-01,2024-07,18,A010,080-2382-3376,30代,女性,コールバック希望,P005,10.0,1
C03941,2024-01-15 18:15,2024-01-15,2024-01,18,A010,080-4862-7326,60代以上,男性,不在,,0.0,0
C03942,2024-01-15 18:43,2024-01-15,2024-01,18,A003,070-4039-1306,50代,女性,検討中,P006,8.0,1
C03943,2024-09-16 13:31,2024-09-16,2024-09,13,A015,080-9027-6323,60代以上,男性,検討中,P003,14.0,1
C03944,2024-05-06 15:49,2024-05-06,2024-05,15,A010,070-9691-4524,40代,女性,検討中,P001,3.0,1
C03945,2024-09-16 14:48,2024-09-16,2024-09,14,A009,080-5750-4327,40代,男性,断り,,10.0,1
C03946,2024-01-08 16:36,2024-01-08,2024-01,16,A014,080-1402-8909,50代,男性,断り,,5.0,1
C03947,2024-04-11 10:54,2024-04-11,2024-04,10,A009,070-2468-8596,40代,女性,成約,P005,27.0,1
C03948,2024-07-25 17:40,2024-07-25,2024-07,17,A005,090-4148-5097,50代,女性,不在,,0.0,1
C03949,2024-08-02 12:20,2024-08-02,2024-08,12,A014,070-9605-5125,40代,不明,不在,,1.0,1
C03950,2024-03-21 14:34,2024-03-21,2024-03,14,A015,070-6409-6143,40代,女性,不在,,1.0,1
C03951,2024-10-23 15:02,2024-10-23,2024-10,15,A001,070-5941-2983,不明,男性,不在,,0.0,1
C03952,2024-07-23 17:37,2024-07-23,2024-07,17,A005,080-9237-6563,30代,男性,コールバック希望,P004,7.0,0
C03953,2024-05-13 18:16,2024-05-13,2024-05,18,A014,080-8915-5809,30代,男性,断り,,10.0,0
C03954,2024-06-03 16:16,2024-06-03,2024-06,16,A003,070-4057-9906,20代,女性,不在,,1.0,1
C03955,2024-02-21 15:05,2024-02-21,2024-02,15,A011,070-1530-3983,50代,男性,コールバック希望,P006,12.0,1
C03956,2024-04-02 11:12,2024-04-02,2024-04,11,A002,070-8322-2284,60代以上,男性,不在,,1.0,1
C03957,2024-11-18 13:08,2024-11-18,2024-11,13,A010,070-5961-9740,50代,女性,コールバック希望,P001,13.0,0
C03958,2024-08-05 13:04,2024-08-05,2024-08,13,A011,090-3518-6285,40代,女性,コールバック希望,P004,14.0,0
C03959,2024-06-24 14:08,2024-06-24,2024-06,14,A008,070-9459-9573,40代,男性,コールバック希望,P006,3.0,0
C03960,2024-11-29 10:47,2024-11-29,2024-11,10,A001,070-5368-2375,50代,男性,断り,,13.0,0
C03961,2024-06-18 12:36,2024-06-18,2024-06,12,A002,090-8184-2567,30代,女性,コールバック希望,P001,10.0,0
C03962,2024-12-23 13:02,2024-12-23,2024-12,13,A012,080-2670-3418,50代,男性,断り,,3.0,1
C03963,2024-12-05 12:25,2024-12-05,2024-12,12,A014,070-6304-1258,30代,女性,断り,,6.0,1
C03964,2024-05-09 19:30,2024-05-09,2024-05,19,A014,080-5118-4777,50代,男性,成約,P004,11.0,0
C03965,2024-11-25 12:58,2024-11-25,2024-11,12,A008,080-6616-6346,50代,男性,断り,,9.0,0
C03966,2024-03-04 15:02,2024-03-04,2024-03,15,A005,090-6231-9846,不明,女性,成約,P002,35.0,1
C03967,2024-09-30 17:46,2024-09-30,2024-09,17,A010,080-7229-1027,20代,女性,成約,P001,24.0,1
C03968,2024-08-26 16:43,2024-08-26,2024-08,16,A005,080-6644-2044,40代,女性,断り,,8.0,1
C03969,2024-07-05 14:01,2024-07-05,2024-07,14,A013,080-7219-7948,40代,女性,コールバック希望,P006,6.0,1
C03970,2024-10-28 17:58,2024-10-28,2024-10,17,A011,090-6942-6496,60代以上,男性,検討中,P004,12.0,1
C03971,2024-09-04 15:34,2024-09-04,2024-09,15,A012,070-3373-3745,30代,男性,不在,,1.0,1
C03972,2024-01-03 13:53,2024-01-03,2024-01,13,A009,090-7609-7755,20代,男性,検討中,P003,6.0,1
C03973,2024-08-26 18:00,2024-08-26,2024-08,18,A013,090-6935-8932,40代,女性,成約,P004,34.0,1
C03974,2024-06-26 12:45,2024-06-26,2024-06,12,A008,090-7819-5876,50代,男性,不在,,1.0,0
C03975,2024-09-27 12:05,2024-09-27,2024-09,12,A004,070-4299-5454,不明,男性,成約,P002,30.0,1
C03976,2024-03-25 11:51,2024-03-25,2024-03,11,A009,070-9422-2677,50代,男性,コールバック希望,P004,6.0,1
C03977,2024-01-29 17:47,2024-01-29,2024-01,17,A013,090-3886-8614,60代以上,男性,コールバック希望,P005,13.0,0
C03978,2024-12-19 15:27,2024-12-19,2024-12,15,A015,070-8265-3110,30代,女性,コールバック希望,P001,4.0,1
C03979,2024-06-03 13:56,2024-06-03,2024-06,13,A001,070-2059-6623,50代,女性,検討中,P004,8.0,1
C03980,2024-02-19 11:28,2024-02-19,2024-02,11,A003,080-8698-2654,30代,男性,成約,P004,26.0,1
C03981,2024-08-07 19:58,2024-08-07,2024-08,19,A007,070-9096-4245,30代,女性,検討中,P001,8.0,0
C03982,2024-12-02 14:04,2024-12-02,2024-12,14,A004,080-3525-7932,40代,女性,成約,P001,22.0,0
C03983,2024-06-06 11:30,2024-06-06,2024-06,11,A007,070-2595-6428,50代,女性,コールバック希望,P003,12.0,1
C03984,2024-06-20 12:29,2024-06-20,2024-06,12,A010,090-1424-4048,30代,女性,検討中,P002,8.0,0
C03985,2024-07-15 15:53,2024-07-15,2024-07,15,A015,080-3105-6215,40代,女性,断り,,14.0,0
C03986,2024-10-21 13:24,2024-10-21,2024-10,13,A011,080-4571-3363,20代,男性,不在,,1.0,1
C03987,2024-09-02 17:01,2024-09-02,2024-09,17,A011,080-7394-6282,20代,女性,成約,P006,33.0,0
C03988,2024-08-13 17:51,2024-08-13,2024-08,17,A011,070-4271-4847,20代,女性,成約,P006,34.0,1
C03989,2024-04-24 11:19,2024-04-24,2024-04,11,A003,090-2049-5310,30代,女性,断り,,10.0,0
C03990,2024-02-16 13:41,2024-02-16,2024-02,13,A012,080-2229-5320,50代,男性,不在,,1.0,1
C03991,2024-09-16 17:05,2024-09-16,2024-09,17,A013,090-5888-2758,60代以上,男性,断り,,15.0,1
C03992,2024-10-07 17:32,2024-10-07,2024-10,17,A003,080-9530-7506,50代,不明,成約,P006,32.0,0
C03993,2024-04-08 10:59,2024-04-08,2024-04,10,A011,070-6119-1368,40代,男性,断り,,3.0,1
C03994,2024-05-14 18:17,2024-05-14,2024-05,18,A004,080-3986-3873,40代,女性,不在,,0.0,1
C03995,2024-02-01 16:59,2024-02-01,2024-02,16,A009,070-4281-9482,40代,不明,断り,,10.0,0
C03996,2024-03-15 13:44,2024-03-15,2024-03,13,A008,080-6596-6142,40代,男性,検討中,P006,9.0,0
C03997,2024-10-01 14:18,2024-10-01,2024-10,14,A013,090-5843-3645,30代,女性,検討中,P005,9.0,0
C03998,2024-11-25 12:25,2024-11-25,2024-11,12,A010,070-6642-3338,30代,女性,断り,,14.0,0
C03999,2024-11-22 12:54,2024-11-22,2024-11,12,A010,090-1686-6170,30代,男性,検討中,P004,13.0,0
C04000,2024-06-27 13:50,2024-06-27,2024-06,13,A005,070-1197-6916,40代,男性,成約,P002,24.0,0
C04001,2024-04-05 13:06,2024-04-05,2024-04,13,A002,090-8500-7046,40代,女性,成約,P005,24.0,1
C04002,2024-01-04 13:06,2024-01-04,2024-01,13,A005,090-4232-8365,30代,女性,不在,,1.0,1
